5000 10000
0 3481 2783
0 901 2762
0 873 3956
0 1728 2031
1 1851 1769
1 2988 1795
0 2279 4076
1 1490 2634
0 3559 723
1 2116 4736
0 3056 3277
1 1175 1043
0 2434 4095
0 3135 1736
1 2598 4297
0 2807 279
0 4731 5
0 465 2120
0 4178 2017
1 1895 789
0 4564 3385
0 3804 1956
1 2387 358
0 1022 1733
0 730 3426
0 1681 2371
0 1610 3832
0 2007 2486
0 2224 880
1 4583 954
0 1844 2625
1 834 754
0 458 4000
0 1754 2363
0 46 391
0 4601 2383
0 2721 3952
0 1828 1233
1 4463 3395
0 2374 3368
0 1442 1923
0 3172 99
1 4284 2314
1 2792 4309
1 1152 2156
0 1904 2588
0 372 2069
0 4949 3735
1 1531 4842
0 3996 2044
0 1777 4416
0 4729 4736
1 2682 2853
0 1133 1100
0 1943 3420
1 1490 2781
0 548 1446
0 3894 4030
1 1645 1981
1 1142 3432
1 2970 3015
0 4483 337
0 3852 586
0 2871 2606
0 1144 4226
1 663 1388
0 3743 1158
1 2185 1157
0 3589 2480
0 1184 4624
1 221 4421
0 4926 1863
0 2287 588
0 1850 3345
0 1042 2139
0 1967 326
0 1790 523
1 3238 3077
0 213 4912
0 4206 4051
1 287 1660
1 4847 3259
0 4969 326
0 3544 4811
0 1334 3526
1 922 3195
0 2914 1301
0 4394 4317
1 4079 4824
0 4487 1877
0 1450 264
0 2084 4214
0 303 4933
0 2135 874
0 4212 4943
0 474 577
0 3552 2242
1 2786 1417
0 2024 4956
0 4054 3956
0 4525 2417
0 4246 549
0 1523 555
1 2164 600
0 4279 2996
0 773 4832
1 1309 500
0 1911 1045
0 2593 3684
1 91 3961
0 4363 4715
0 564 4533
0 942 1000
1 4590 2119
0 3131 2554
1 2519 3604
1 2460 2082
0 1594 621
1 526 3692
0 4030 2921
1 3414 4850
0 4333 4221
0 2872 1080
1 2856 1629
1 2926 1952
1 3695 4967
0 1887 1780
0 2298 4299
0 605 3363
0 1814 1897
1 4731 5
0 3123 1848
1 3840 3166
1 2042 3888
0 1338 4785
0 3234 4986
0 2745 1549
0 3374 1723
0 3995 2699
0 2047 1111
0 838 3479
0 2201 4205
0 970 4577
1 2399 3221
1 995 1073
1 2 2897
0 1444 1250
0 3371 2893
1 3585 1812
0 1077 1172
0 304 908
0 236 1948
0 3714 3186
0 411 2876
0 4881 694
0 3028 3550
0 3289 2347
1 4821 4915
0 428 507
1 4051 3509
0 2425 1934
0 3173 4878
0 1706 4639
1 396 2383
0 4471 405
0 2710 3231
0 837 582
0 687 4078
1 1852 171
0 1790 160
0 2918 2126
1 722 3909
1 1049 3098
0 3423 1312
0 4102 299
1 622 3361
0 931 3734
1 2639 4861
1 245 1194
0 3009 1548
1 2316 1259
1 4076 2556
0 1216 1145
0 4616 4556
0 555 1625
1 1882 3148
0 205 513
1 4600 404
1 2804 2157
1 806 2532
1 626 2272
1 42 1694
1 4403 1247
1 3159 132
0 2263 495
0 558 4466
0 2058 2439
1 2850 393
0 2467 1979
1 1941 2048
0 783 1636
0 338 3706
0 1552 70
0 1061 4261
1 1409 2650
0 4970 1483
0 3649 1558
0 3371 4437
1 2570 2110
0 247 2913
0 3237 597
0 518 123
0 4477 4690
0 2494 2196
0 388 1839
0 1203 341
1 3016 2133
0 3010 1596
1 3628 2822
0 4296 2262
1 2814 4470
0 766 990
0 4654 3980
1 1162 3407
1 3908 1914
0 4244 2917
0 4880 1849
0 4707 73
0 4387 4859
0 414 3612
0 4976 2608
0 1021 417
1 298 2549
0 405 2637
0 4825 4602
1 3248 2229
1 1315 1808
0 3677 1576
0 3867 3781
1 2602 2141
1 4282 3565
0 677 4528
1 303 911
0 1046 4198
0 3325 3982
0 1092 3429
0 3121 2783
0 687 4590
0 4242 4741
0 3398 2966
1 4068 1632
0 1386 2100
0 2 878
1 3042 592
0 3039 4855
0 4507 992
0 3080 3054
1 2241 3768
1 148 844
0 2835 3161
0 4920 4150
0 2883 4859
0 899 882
0 3026 1432
1 1338 4951
0 1709 3568
0 73 2910
0 1907 421
1 680 3254
0 1678 2142
1 393 1526
0 2216 1196
0 3444 1700
0 1357 273
0 2448 3242
0 3498 1106
0 4666 2420
1 4424 1034
0 1943 1012
0 1883 2219
0 2074 177
1 4606 392
0 4944 4500
1 1320 1268
0 170 3044
1 1693 835
1 4059 968
1 3398 2966
0 516 173
0 3956 517
1 3181 1716
1 911 4133
0 3817 3119
0 3568 3369
1 4928 4765
0 2991 752
0 2920 4988
0 226 498
0 2696 1362
0 1791 2863
0 4125 2732
1 942 1000
0 3879 2582
0 3825 105
0 1791 4490
0 1952 2477
0 483 4924
0 4956 1725
1 304 908
0 2712 4232
0 4015 4045
1 4976 2608
0 4092 4386
0 1255 1450
0 3500 2593
0 2223 55
0 1361 1035
0 4229 1430
0 4440 1383
0 2015 894
0 3796 631
0 1490 3435
0 4670 3586
1 330 1617
1 3520 212
0 3503 3914
0 1227 2508
1 3784 267
1 2715 2387
0 741 1015
0 1542 2349
0 1544 3628
1 1157 3475
0 4589 1927
0 144 1518
0 4900 4915
0 4541 1969
0 2042 1347
1 246 2760
0 2541 4026
0 3778 769
1 2097 2766
0 4537 1602
0 2842 2309
1 2859 2950
1 573 304
1 3420 639
1 506 2766
0 2103 3732
0 2113 150
0 3589 4211
1 1729 4374
0 3095 183
0 2129 1625
0 3121 3031
0 4628 1756
0 1523 3832
0 1282 2750
0 4168 2606
1 172 513
1 3001 3428
0 4635 4205
0 2506 35
0 4691 2063
1 4743 1772
0 1716 1015
0 4462 3277
0 3649 3362
0 3441 3091
0 1945 1466
0 110 178
1 3532 4530
0 2250 2595
1 535 3182
1 1527 1806
0 3749 2040
1 2494 543
1 3270 1399
0 655 1341
0 4002 3626
1 3446 4765
0 978 4606
0 4624 2036
0 4421 2532
1 1318 3702
0 4127 1586
1 4881 694
1 3424 2877
0 341 3089
0 2871 1618
0 1443 2362
0 3569 3649
0 4624 4177
0 2923 997
1 4157 634
0 986 827
1 1649 2094
0 4111 4240
1 4095 2790
0 73 2317
0 4058 2645
1 4291 153
0 3308 4798
0 349 1543
0 1665 3596
0 864 4336
0 1401 3808
0 2918 3878
0 4082 74
0 4884 4560
0 4685 4324
0 1413 805
1 3677 1576
1 1173 4411
0 815 4889
1 1780 3157
0 4046 3584
0 572 2560
1 1023 4851
1 1828 1233
1 1559 631
0 2459 4894
1 3375 1419
0 2664 746
0 3267 97
1 3391 918
0 4435 4676
1 1302 969
1 4080 3061
0 4131 2675
0 1304 284
0 4621 428
0 1140 2238
0 4123 4201
0 3351 1371
0 1076 1514
0 4643 3248
1 992 933
0 1671 1107
0 2496 3303
1 809 273
1 3950 1614
0 4836 4444
0 3799 41
0 4403 4606
0 536 4463
0 4760 4669
0 1614 4161
0 3619 365
0 1261 2813
1 1227 2508
1 1740 355
0 360 4550
0 1341 2656
0 2549 822
0 1657 1074
1 745 3015
0 1190 4072
1 2772 4762
0 1350 4512
0 1942 4650
0 4690 2986
0 811 918
0 2155 2014
0 316 423
1 2205 4796
1 4184 3655
0 3392 4444
0 1183 2592
0 2957 4348
1 3294 4835
0 2461 1959
0 2545 3534
0 1310 4287
1 4933 1682
1 1682 1031
0 2525 4780
1 3807 1883
1 2011 2545
0 3529 1847
0 4907 3231
0 1166 2467
0 3368 800
0 3181 358
0 4880 4650
0 2818 1427
0 4581 4846
0 3220 4847
0 2667 2315
0 4670 1774
0 4607 2751
0 4349 132
0 2963 162
1 2651 3876
0 4524 4312
0 1500 3792
1 1863 3440
0 1733 4062
0 829 1768
0 3136 2767
0 3341 2895
0 4253 1444
0 4431 570
0 4215 1867
1 4742 1293
1 1567 2521
0 258 2495
0 2867 598
0 1204 4627
0 4560 4912
0 4309 4734
0 673 4384
0 4641 4523
1 2066 1737
1 4274 734
0 3077 4720
0 3096 2784
0 2173 3513
0 3386 4639
1 2364 3494
0 599 1314
1 3188 2842
1 3606 1943
0 2855 4833
0 1202 3218
1 4332 2478
0 4428 3047
0 4863 4801
0 1524 1484
0 3943 1657
0 3945 1547
0 1566 2737
0 1629 3679
0 2211 2349
1 507 1115
0 4750 1268
0 122 4315
1 103 1121
1 4816 2078
1 1161 534
1 2936 517
0 1545 2977
0 2588 2047
1 3890 2609
1 1208 886
0 394 1620
0 3802 655
0 444 3378
1 4758 2282
0 4841 3504
0 749 4944
0 4777 961
1 1995 2425
0 4514 2194
0 3406 969
0 2494 462
1 1165 3775
0 3165 3457
0 1018 1442
1 1383 853
0 3773 2239
1 1790 160
0 1692 4783
0 3363 1061
1 563 368
1 747 3839
0 3139 1351
0 4809 4178
0 652 4917
0 4241 2140
1 174 2904
0 2644 556
1 512 1127
1 1914 1535
0 3950 2942
0 341 1438
0 4431 349
0 2491 2893
0 3114 1963
0 4320 1269
0 3979 4868
1 481 2853
0 3142 4800
0 209 4070
0 4704 4720
0 886 3032
0 2261 672
0 4762 4710
0 3002 1497
1 2994 2621
1 1811 4322
0 1567 2232
1 611 3391
1 21 3871
1 3748 3514
1 1615 3140
1 4500 2834
0 143 3112
0 1920 3517
0 146 4764
0 1193 3853
0 571 4223
0 1460 3402
0 2033 2953
1 4539 3458
0 1405 3846
1 196 3700
1 2995 426
0 875 3920
0 3309 3935
1 4132 1249
0 4226 2169
0 4551 4860
0 4226 39
0 871 4752
1 1305 4387
1 2287 588
0 4200 1944
0 4382 3022
0 4591 4196
1 3355 474
1 3106 2918
1 4306 1763
0 4340 1915
1 2624 923
1 4487 1877
1 4440 1383
0 3244 3489
0 2542 4540
0 3325 672
0 3257 2818
1 993 4033
1 4760 4669
0 769 1981
0 2986 1681
0 1641 3344
0 4342 3239
1 2541 4026
1 2266 3842
0 587 142
0 721 4892
0 599 2635
1 3610 3944
0 2069 1617
0 461 693
1 3748 4954
1 1570 2604
0 3769 3859
0 2733 2904
1 2236 1262
0 2097 3077
0 3868 1502
0 885 3901
0 2157 4175
0 4225 3528
0 1789 3926
1 2861 1693
0 1652 1434
1 1360 1465
0 4455 3646
0 4422 2691
1 1009 3824
0 1337 1638
0 1939 548
0 3226 173
1 2014 2701
0 518 2285
0 4446 1673
1 4134 1637
1 2090 4546
0 1726 1989
0 4793 884
0 2257 2432
1 2561 450
1 934 1350
1 2171 4879
0 1349 1955
0 1790 4094
0 2697 2334
0 1784 2220
0 1089 3506
1 1709 3568
0 74 302
0 2010 1479
1 2221 1030
0 4075 636
0 2148 1829
1 1673 4656
1 2824 4829
0 2249 2067
0 353 692
0 1973 507
0 4069 2812
1 4153 910
1 4969 326
0 4395 3110
0 1178 554
1 723 1480
0 3903 2984
1 1848 1340
1 342 1467
1 3972 2287
1 2981 1740
1 3582 3522
0 3214 1378
1 25 3980
0 1638 4144
1 2768 4821
1 4357 3872
0 3566 1510
1 4927 2964
0 1654 6
0 1141 15
0 4173 3752
0 3780 498
1 246 2570
0 1203 485
1 2911 1504
1 824 842
1 2246 2437
0 3123 506
1 2811 3552
0 2814 1914
0 135 79
1 4528 3147
0 3288 1365
0 3649 194
0 4891 2390
0 2125 233
0 3908 524
0 4780 1424
0 3549 3845
0 4524 1573
0 685 3076
0 2324 4033
1 879 1558
0 2412 3004
0 982 2172
1 3217 2536
0 709 850
1 2891 4203
0 1500 1400
1 3806 1344
0 1306 3324
1 3444 1451
0 2350 1121
0 2577 2348
0 788 2333
1 4557 2000
0 3695 2039
1 3368 2313
1 1756 4751
1 3859 2179
0 1744 2824
0 4469 3457
0 1166 2521
1 4944 4500
0 1460 2785
0 2343 2551
0 2526 30
1 1856 2825
0 3930 2534
0 4824 809
0 3879 2188
1 1733 470
0 2948 3203
0 1828 1485
0 4414 4365
0 1123 2941
0 605 899
0 3639 2722
0 3429 351
0 4759 1729
0 1376 1067
0 3177 2351
0 333 128
1 327 3261
1 4118 3007
1 2200 2912
0 2998 3857
0 3578 2745
0 978 308
0 2653 123
0 4644 1582
0 2664 2325
1 951 4696
0 1318 1872
0 1774 3428
0 783 3817
1 2448 3884
0 625 1130
0 2304 3905
0 3446 698
0 4987 1830
0 3283 4875
1 3061 4979
1 646 4996
0 2663 4849
0 2426 165
0 253 2193
1 3694 4721
0 4322 1621
0 2986 4248
0 1028 1627
0 447 3920
0 3350 1086
0 2641 3689
0 3070 119
0 4447 4970
0 4498 2550
0 4611 627
0 1438 3854
0 971 3078
1 1678 2142
0 956 3704
1 4307 304
0 4745 1044
0 1419 20
0 773 2816
0 4732 4169
1 4955 2447
0 4108 262
0 3388 1867
0 4652 2594
0 3349 2238
0 928 802
0 596 3211
0 1740 1440
1 670 1963
1 1532 1730
0 4693 3195
0 1965 79
0 708 3535
0 4021 718
0 1345 1754
0 3904 952
0 1331 2032
0 3499 2209
1 4691 2063
0 4824 3425
1 4735 2339
0 4155 1426
0 3191 2029
1 3721 4313
1 315 608
1 2647 774
0 2566 3457
1 1293 1431
0 1321 4396
0 3532 3851
0 1131 1736
0 1955 3932
0 676 4325
0 1876 1784
0 3026 4420
1 2596 870
1 611 4150
0 4438 1586
0 3389 2845
1 2231 2399
0 2223 1039
0 2898 1777
0 98 2181
0 4161 1870
0 770 1354
0 19 4895
0 2941 646
0 4862 3823
0 223 2023
0 1224 709
0 1497 1665
0 3468 611
0 22 4414
0 1311 3646
0 950 612
1 2450 687
0 2485 2307
0 2071 3871
0 1675 4250
1 2315 3464
0 85 4317
0 4744 329
0 1674 4643
0 4078 4404
0 4767 4710
0 1436 4939
1 4025 4216
0 3864 3348
0 4762 3493
0 4322 2736
0 3855 3042
0 1453 4726
0 4266 3618
0 1736 4537
0 2074 2617
0 1385 4525
0 1202 3188
0 4690 437
0 132 3803
0 337 434
0 4927 30
1 2667 4287
0 4109 4183
1 1361 1035
0 184 3207
1 4777 961
0 2683 4939
0 4697 17
0 2597 1383
0 2922 3200
0 576 2348
0 4319 2703
0 2656 2823
1 721 4892
0 4877 3220
0 813 2083
1 4843 919
0 1188 249
0 1642 4635
1 2881 2632
0 3400 1155
0 2044 3303
1 533 2409
0 4579 2522
0 84 3060
1 1778 2323
0 1250 3332
1 1635 4051
0 3194 3687
0 451 688
0 2659 1834
0 1737 1121
0 2083 2237
1 343 3471
1 1578 2171
0 2786 16
0 3559 4980
1 2842 2309
0 2861 4643
0 4415 4834
0 2806 3978
0 640 65
0 2434 2174
0 4411 4399
1 4690 437
0 3893 4429
0 463 3058
0 3754 28
0 1854 3430
0 1032 4074
0 2383 292
0 4878 1946
0 267 607
0 279 1441
0 4396 3486
1 4081 4273
0 4151 3062
0 1303 1835
1 879 282
0 4374 4894
1 3836 147
1 4507 992
1 1893 3172
0 4127 4661
0 1128 4431
0 3663 3419
0 619 1023
0 946 2401
1 33 4579
0 4749 1796
0 2277 4510
0 1623 4915
0 759 122
1 4949 4700
0 2022 3037
1 692 308
0 3510 3697
0 1454 2578
1 3040 1688
1 358 2046
0 3680 455
0 2511 4085
0 93 390
0 1949 105
1 4132 4813
1 3489 2834
1 97 2642
0 4287 581
1 2167 2868
0 2860 2942
0 2141 3055
1 1574 4919
0 1534 4518
0 1280 2181
0 1609 242
1 1554 3069
1 2473 1853
1 950 612
0 3283 26
0 3708 1703
0 198 3479
0 225 182
1 1830 1649
0 1869 4611
0 3872 4992
0 2356 3263
0 3953 4869
0 692 4602
0 1813 1104
1 3565 2955
0 3103 555
0 990 4222
0 4277 968
1 2514 4439
0 3804 1235
0 350 4241
0 2887 393
1 4139 103
1 1925 164
0 4996 2672
0 3412 4924
0 2775 3703
0 680 2185
0 1330 2787
0 4727 168
0 2890 1012
0 889 135
0 1131 2374
0 2929 688
0 1716 580
1 4023 4286
1 4377 670
0 3975 4308
1 901 3973
0 813 331
0 1725 3969
0 1407 101
0 124 804
0 4612 525
0 2283 3578
1 2635 2928
0 1137 1735
1 2936 2544
0 4161 3551
0 166 4201
0 4313 1051
0 4677 2817
0 2227 74
0 3238 3125
0 1516 2450
1 199 4440
0 4425 3124
1 457 4444
0 1985 1663
0 4185 4817
1 4092 4168
0 990 615
1 4944 86
1 341 36
0 1161 4611
1 1184 4624
0 2565 2313
0 4020 1147
0 1595 4843
0 3938 4884
1 1536 3946
0 847 866
0 2352 4441
0 3507 931
0 2653 1070
0 3749 1119
1 3161 2209
1 2069 1617
0 982 3777
0 3051 2246
1 4694 3658
0 1362 818
0 2397 2331
1 2023 360
1 2292 2555
0 1296 4023
1 2289 3791
0 414 1808
0 232 3219
1 2369 692
0 2960 1814
0 583 3442
0 4443 986
0 4562 2283
1 2776 4327
0 2608 2554
0 4702 4586
1 3096 4784
0 4612 4748
0 1761 3905
1 1354 4281
0 1105 1211
0 3408 2006
0 1309 1675
0 3730 4699
0 4202 672
1 1982 3275
0 2120 1624
0 3164 2289
0 2143 1649
0 3198 731
0 3994 3396
0 2567 3549
0 3160 3747
1 4525 2417
1 2653 4088
0 2262 2345
0 4436 1701
0 3862 1903
0 710 4717
0 2124 4158
0 106 3215
0 1075 4909
0 4978 1332
0 2045 4196
1 645 4667
1 1166 2467
0 3378 365
0 3059 1886
0 1285 1604
0 2801 4296
1 505 1461
0 323 4450
0 2809 4725
0 1760 360
0 818 696
1 14 969
0 3258 1668
1 2577 2348
0 966 2736
1 4232 1892
1 1839 3756
0 407 2579
0 625 3233
0 4575 4252
0 1565 497
0 758 3824
0 355 2371
0 419 4247
0 1253 766
1 2769 3251
0 3999 780
1 4015 4045
0 3352 2225
1 448 1242
0 2152 3026
0 3654 4448
0 741 3368
0 163 4220
0 2929 3530
0 117 157
0 1577 443
0 1206 3885
0 95 235
0 222 2566
0 3344 4389
0 3409 2968
0 2607 175
0 1679 4410
0 4429 2645
0 3451 1883
1 3903 2984
0 1173 2368
0 558 2300
0 4350 4735
0 1038 1762
1 3134 1172
0 85 4611
0 3788 1516
0 3059 875
1 4296 2262
1 1042 2139
0 1999 3735
0 3753 1555
0 3418 3635
0 4605 4540
1 1387 4790
0 2754 2962
0 1028 2884
1 3356 2831
1 73 2910
0 3080 4730
0 993 151
0 1356 4880
0 1116 3694
0 4431 2996
1 2604 3262
0 78 4418
0 452 4628
0 1010 3460
0 2258 3247
0 4603 3095
1 4284 3552
1 2228 1285
1 1706 3446
0 3952 1751
0 532 1404
1 1271 4999
0 334 3730
1 4607 2049
0 2454 4056
0 4482 1823
0 675 3453
1 2454 4056
1 3254 1453
0 4931 2885
1 1659 4339
0 4042 590
0 3676 3641
1 1725 2656
0 1696 237
1 3026 4420
0 203 4361
0 3155 2150
0 2988 2195
0 2002 3614
1 4646 3476
0 3662 4492
0 3787 2546
0 4309 3034
0 4732 2058
0 449 3251
0 254 250
0 427 4647
0 182 2917
0 3684 2605
1 1085 34
0 4528 1217
1 3891 1005
1 2366 595
0 161 3376
0 769 2806
0 3993 2046
1 1447 3051
0 3971 1349
0 4885 179
0 1075 1279
1 2887 393
0 2471 2117
0 2203 2595
0 2574 1701
1 875 3920
0 3977 1028
0 2810 4921
1 1987 4665
0 1513 3055
0 310 147
0 1496 3250
1 3470 4094
0 4974 376
0 4338 1555
0 4159 2391
0 78 538
1 1418 3053
1 4827 1497
0 1735 4645
1 1180 1827
0 2125 1696
0 2228 960
0 4899 2255
1 121 1031
1 1541 3503
0 1628 2781
1 270 1376
1 4702 3525
0 3517 4131
0 4913 3319
0 587 4234
0 3576 1656
1 2476 4171
0 2694 1248
0 312 2042
1 857 1538
0 3878 4120
1 2718 3428
0 934 4175
0 280 7
0 934 3788
1 1181 2276
1 1883 2219
0 3385 1747
0 2979 1879
0 1068 3472
1 3417 1373
0 3044 3948
0 3425 1568
0 3771 2373
0 37 3805
0 3810 2353
1 1077 1172
1 4135 3930
0 2409 352
1 1244 541
0 2613 4663
1 2613 4663
0 645 2815
1 185 1862
1 3374 248
0 4705 1390
0 3237 4953
0 2571 4889
0 3668 1252
0 4369 4960
0 2059 4343
0 2176 1813
0 2975 730
1 132 3803
1 2769 2722
0 2310 3498
1 3559 723
0 4236 288
0 1191 3547
1 1566 2737
0 1961 3270
1 302 782
0 1424 2502
1 820 847
1 4069 1980
1 4454 2213
0 85 3360
1 2008 3231
0 997 3
0 1732 1050
1 1198 3996
0 729 3231
0 1535 2229
0 3162 3917
0 2364 203
1 938 3749
0 4625 1844
0 4575 660
0 139 2123
0 4923 693
0 1570 2660
0 2543 2150
0 3279 4170
1 336 1648
0 686 3275
0 3035 3075
1 4042 1182
0 4476 150
0 438 1399
0 2547 894
1 3415 496
0 699 2901
0 4223 3030
1 2843 4528
0 896 1235
0 4837 2849
1 1567 1833
0 4192 253
0 80 2974
1 3245 3630
0 4604 370
1 1565 497
0 4045 1016
0 1068 3773
0 3632 568
0 4084 3767
0 2482 639
0 1057 3800
1 280 7
0 1201 1799
1 2552 4868
0 2979 386
1 338 3706
1 3349 2238
0 49 4986
1 535 1454
1 1932 496
0 1904 4015
0 1300 1417
0 2937 3606
0 4746 4841
0 1772 4127
0 2617 1430
0 376 4235
1 3172 4533
0 2722 2333
0 4410 3460
1 3211 3960
1 3194 3687
0 198 3523
1 2977 971
0 1348 4116
0 4758 1197
0 1324 4800
0 2009 2333
0 4602 2119
0 1622 1653
1 873 1907
0 1167 4054
0 1264 3687
0 4052 899
1 3248 4589
0 3343 55
0 3024 299
0 2235 1947
1 4904 2425
1 1593 3243
0 3106 1700
0 865 769
0 950 3405
0 4185 4414
0 3564 3983
1 3671 784
0 4389 2953
0 1869 4159
1 167 955
0 258 3518
1 2269 3989
0 17 1273
0 815 4599
0 4184 2497
1 4277 968
1 2074 4735
0 1695 3776
0 3956 4158
0 4530 1038
1 4029 3841
0 695 2173
0 4208 3530
0 3451 4765
0 20 1505
0 1958 4591
1 2723 4934
0 3014 674
1 3542 2886
0 3234 3091
0 3900 1550
0 1990 1607
1 518 2285
0 4665 2101
0 4718 4018
0 4074 1978
0 1761 4751
0 2636 1210
0 3323 2088
0 3006 1390
0 1429 3066
1 4220 940
1 3578 2745
0 2480 1474
1 4746 4841
0 2409 2375
0 1490 2340
1 3688 2211
1 1336 3976
0 4725 4009
0 4773 2617
0 622 4060
0 200 4459
0 2808 1130
1 1241 2961
1 548 1446
0 4814 3001
0 3308 900
1 580 3752
0 3376 4641
0 3120 2226
0 4765 684
0 2158 2490
0 2276 990
1 1011 2535
0 4894 3494
0 4333 644
0 2381 2881
0 2527 4195
0 2770 2314
1 789 1281
0 3448 3657
0 1794 1738
0 4214 4646
0 2967 3425
0 1697 3010
0 4696 535
1 4161 1870
1 2794 1849
0 2650 2579
1 2194 850
0 2182 1747
1 3226 173
0 4057 4114
0 2473 4634
0 2091 4834
0 3828 250
1 3705 1283
0 657 3187
0 2629 946
0 378 1118
1 1202 3188
0 4005 1088
1 2199 722
1 3710 3745
0 4043 2204
0 3849 276
1 812 1999
0 666 1644
0 3632 2121
0 2420 2122
1 258 2495
0 154 755
0 4272 1240
0 4703 3131
0 1318 4925
0 1254 1246
0 3224 1874
0 655 468
0 1227 4861
0 2667 1239
0 4753 4372
0 4209 1574
0 473 4671
1 4505 4703
1 1122 4978
0 3566 4022
0 3426 1216
0 4126 1861
0 2701 1253
1 63 3792
0 1098 4396
1 704 4562
1 3778 769
0 133 2657
1 2527 4195
0 538 1304
1 1691 3134
0 3721 4337
1 1527 4313
0 4464 3691
0 3969 625
0 672 1116
0 2262 3050
0 2614 2209
0 829 3551
0 3493 3089
1 2462 2438
1 816 4550
0 2712 2401
0 994 1887
1 3501 673
0 2346 3419
1 2983 308
0 1535 2485
0 1754 4522
0 2813 3874
0 360 4223
0 3861 393
0 3317 3929
0 1044 1056
0 3840 2037
0 811 2216
1 2588 2047
0 1516 1559
0 483 3231
0 3850 32
0 15 2624
1 427 4647
1 994 1887
1 2070 3852
1 3101 3348
0 1044 2386
0 4096 4036
0 681 4874
0 1089 3728
0 3487 758
0 2690 832
1 2480 1474
1 2184 4308
0 4667 141
0 1349 2106
0 661 3604
0 2389 2373
0 1370 3876
1 1069 2751
0 2642 1378
0 3203 1911
0 1953 254
1 4484 3947
1 309 4792
0 1566 299
1 3462 3118
1 4963 2735
0 3402 2202
0 4086 2295
1 4082 74
0 1701 3509
0 4227 4449
1 166 4201
0 1636 1187
0 1989 4208
0 4130 3751
1 969 1166
0 1332 4630
0 2810 1056
1 2208 2389
1 4132 3411
1 1219 3648
0 3215 1063
1 2952 438
0 3250 1148
0 872 4540
1 4933 3820
0 2303 1156
0 4107 81
1 203 2614
0 3686 317
0 2034 4499
1 2360 4046
0 1588 4711
0 830 1078
1 3535 3307
0 2529 3228
0 2800 4730
0 4994 2294
1 267 3169
0 2180 4399
1 1725 3969
0 4489 3773
1 4319 2041
0 4084 4483
0 4458 3738
0 1559 983
0 1638 2013
0 531 4549
0 196 1614
0 2502 3692
1 279 4454
0 4400 4435
0 4540 3696
1 666 2054
0 4361 4495
0 236 4103
0 951 1687
0 4447 3484
1 2044 3303
0 3097 3478
0 945 128
0 808 792
0 3597 1038
0 2451 3438
0 3217 1067
0 1243 559
1 169 3129
0 969 3370
0 4186 4949
0 561 3351
0 4919 4356
0 452 181
0 1650 1063
0 1655 2547
0 3121 4951
1 3538 2186
1 2120 1624
0 4931 417
1 1545 2977
0 4361 939
1 4590 3493
0 835 46
0 1533 2154
1 1737 1121
1 3879 2188
0 672 478
0 895 1810
0 2727 2971
0 2541 4228
0 4060 3843
0 4103 698
1 1065 392
0 1920 4112
0 1309 562
1 84 3060
1 3028 3550
0 533 3835
0 2264 3528
0 4270 85
0 9 1550
0 504 3688
0 2389 187
1 4489 3773
0 2221 4637
0 1413 1289
1 1614 4161
0 1238 4619
1 1969 1411
0 467 4414
0 597 4482
0 4734 2893
0 4275 1424
0 3753 2222
0 1480 1070
0 4323 9
1 2184 1309
1 2860 2942
1 3507 931
1 4764 3392
0 4854 1680
0 2302 163
1 948 2245
0 1793 3196
0 4902 3963
1 2870 1414
0 1856 1897
0 1008 4561
1 3753 2232
1 748 695
0 2635 3848
0 63 687
0 3024 2543
1 1555 1111
0 2580 4793
1 3972 2526
1 4827 4726
1 3092 3950
1 494 2571
0 1704 3374
0 959 4998
0 3476 2307
0 11 2238
1 2052 394
0 225 4599
1 207 4815
1 4540 3696
0 224 2700
0 2259 4011
0 573 2342
1 1049 4664
0 1889 2612
0 3074 3963
0 1953 517
1 1161 4611
0 2977 891
0 192 246
0 4356 1451
0 2827 2622
0 2468 1507
1 4617 3414
1 4279 2996
0 4680 2272
0 4333 2982
0 1260 3832
0 4453 3995
1 4755 3385
0 3602 1941
1 3335 1104
0 4619 1061
0 472 1112
0 225 2958
0 877 2911
1 2842 881
0 2074 3342
1 3342 163
1 4394 4317
1 1724 2393
0 1999 3087
0 1217 1702
1 1464 2186
1 3283 4875
0 1476 3764
0 2729 3414
0 2176 4374
0 4702 3144
1 211 1013
0 3455 1613
1 2216 1196
1 650 1254
0 4224 4919
0 4888 1659
0 3669 3869
0 4409 4916
1 3726 2311
0 533 3035
0 750 365
1 4996 2672
0 4264 820
0 1732 246
0 1935 2897
1 3553 3240
0 1576 2552
1 4535 117
0 939 2057
0 2425 2214
0 4315 2811
0 75 4230
0 2657 1665
0 2948 3606
1 4707 73
0 2534 2450
0 1006 2449
0 2079 4234
0 4331 2607
1 1301 837
0 2497 482
0 3413 2549
1 1500 3792
0 2492 1339
0 3385 80
1 1927 1213
1 2325 1159
0 261 3583
0 1387 4219
1 2013 4677
0 3264 1680
0 1386 4755
1 145 3300
0 414 3687
0 4823 135
1 4020 1147
0 4429 2615
0 514 3548
0 4540 1036
0 1832 875
0 83 3003
1 3906 4519
0 4107 3
0 3774 3200
0 78 1290
0 3550 1184
1 3724 1998
0 4131 3550
0 283 281
0 1091 2250
0 383 3204
0 1915 4409
0 367 599
0 1478 4804
0 939 4809
1 4880 4650
1 895 1810
0 4072 537
1 2713 1254
1 951 1687
0 1528 2606
1 1007 2059
0 3130 3848
0 1752 1754
